Project,tool,file_old,line_old,file_new,line_new,threshhold,version_altered,date_altered,day,type,subtype,type,subtype
Itseez/opencv, Parasoft, libjasper/jpc_qmfb.c,1615, libjasper/jpc_qmfb.c,1615   -   ,0.393939394, bcd0aefbca846b4c59be4e12eee37211cba526a3,1346845911,157,  Code Quality,General,,
Itseez/opencv, Parasoft, libjasper/jpc_t1enc.c,222, libjasper/jpc_t1enc.c,222   -   ,0.070422535, 4157a640ba30bb75e0c0f1e38686a27ec7887f30,1346190920,150,  Code Quality, General,,
Itseez/opencv, Parasoft, libjasper/jpc_t2cod.c,576, libjasper/jpc_t2cod.c,576   -   ,0.04494382, 4157a640ba30bb75e0c0f1e38686a27ec7887f30,1346190920,150,  Code Quality, General,,
Itseez/opencv, Parasoft, libjasper/jpc_t2dec.c,481, libjasper/jpc_t2dec.c,481   -   ,0.067567568, 4157a640ba30bb75e0c0f1e38686a27ec7887f30,1346190920,150,  Code Quality, General,,
Itseez/opencv, Parasoft, libjasper/jpc_t2dec.c,493, libjasper/jpc_t2dec.c,493   -   ,0.089285714, 4157a640ba30bb75e0c0f1e38686a27ec7887f30,1346190920,150,  Code Quality, General,,
Itseez/opencv, Parasoft, libjasper/jpc_t2dec.c,506, libjasper/jpc_t2dec.c,506   -   ,0.087719298, 4157a640ba30bb75e0c0f1e38686a27ec7887f30,1346190920,150,  Code Quality, General,,
Itseez/opencv, Parasoft, libjasper/jpc_t2enc.c,568, libjasper/jpc_t2enc.c,568   -   ,0.067567568, 4157a640ba30bb75e0c0f1e38686a27ec7887f30,1346190920,150,  Code Quality, General,,
Itseez/opencv, Parasoft, libjasper/jpc_t2enc.c,580, libjasper/jpc_t2enc.c,580   -   ,0.089285714, 4157a640ba30bb75e0c0f1e38686a27ec7887f30,1346190920,150,  Code Quality, General,,
Itseez/opencv, Parasoft, libjasper/jpc_t2enc.c,594, libjasper/jpc_t2enc.c,594   -   ,0.087719298, 4157a640ba30bb75e0c0f1e38686a27ec7887f30,1346190920,150,  Code Quality, General,,
Itseez/opencv, Parasoft, libjasper/jpc_tagtree.c,128, libjasper/jpc_tagtree.c,128   -   ,0.060240964, 4157a640ba30bb75e0c0f1e38686a27ec7887f30,1346190920,150,  Code Quality, General,,
Itseez/opencv, Parasoft, libjasper/jpc_util.c,112, libjasper/jpc_util.c,112   -   ,0.104166667, 4157a640ba30bb75e0c0f1e38686a27ec7887f30,1346190920,150,  Code Quality, General,,
KDAB/GammaRay, RATS, launcher/processfiltermodel.cpp,41, launcher/ui/processfiltermodel.cpp,54   -   ,0.229166667, 272e8662ffcb88b42e16bdb69ca866e3fa3a64ec,1354290591,260,  API Abuse, Often Misused: Authentication,,
KDAB/GammaRay, Flawfinder, core/objectmethodmodel.cpp,62, core/objectmethodmodel.cpp,54   -   ,0.733333333, 42300e71ccecc8d6f587fc1b31c0fcb81c9eaa9b,1360262545,330,  Time and State, File Access Race Condition: TOCTOU ,,
KDAB/GammaRay, Flawfinder, launcher/processfiltermodel.cpp,41, launcher/ui/processfiltermodel.cpp,54   -   ,0.229166667, 272e8662ffcb88b42e16bdb69ca866e3fa3a64ec,1354290591,260,  API Abuse, Often Misused: Authentication,,
Kazade/kazmath, Flawfinder, kazmath/vec4.c,150, kazmath/vec4.c,180   -   ,0.780487805, 6524624ce353a6fe27fec7b38bb7962f9464f9a6,1446821761,1348,  Input Validation and Representation, Buffer Overflow ,,
Kazade/kazmath, PVS-Studio, kazmath/mat3.c,77, kazmath/mat3.c,78   -   ,0.027027027, 1ee401d6710a43584c19c43f0407798dcad1cea9,1352039979,251,  Input Validation and Representation, Buffer Overflow,,
Kazade/kazmath, PVS-Studio, kazmath/plane.c,116, kazmath/plane.c,129   -   ,0.078125, 432d13edc0fc0c4787d67fb31a3fc41496c35bfb,1401980120,829,  Code Quality, General,,
Kazade/kazmath, PVS-Studio, kazmath/quaternion.c,400, kazmath/quaternion.c,375   -   ,0.709677419, 96153bfa35bdb64d27c98e96ed218307a400f8fb,1360512927,349,  Input Validation and Representation, Buffer Overflow,,
Kazade/kazmath, PVS-Studio, kazmath/quaternion.c,403, kazmath/quaternion.c,375   -   ,0.741935484, 96153bfa35bdb64d27c98e96ed218307a400f8fb,1360512927,349,  Input Validation and Representation, Buffer Overflow,,
Kazade/kazmath, Parasoft, mat3.c,108, mat3.c,45   -   ,0.619047619, 8b682ee85cb494abccfd53960342e07b9a87af5c 8b682ee85cb494abccfd53960342e07b9a87af5c,1334839141,52,  Code Quality, General, Code Quality, General
Kazade/kazmath, Parasoft, mat3.c,108, mat3.c,45   -   ,0.619047619, 8b682ee85cb494abccfd53960342e07b9a87af5c 8b682ee85cb494abccfd53960342e07b9a87af5c,1334839141,52,  Code Quality, General, Code Quality, General
Kazade/kazmath, Parasoft, mat4.c,253, mat4.c,219   -   ,0.779661017, 15703919b8a661c608ea2d61a3c94abd3f78e263 15703919b8a661c608ea2d61a3c94abd3f78e263 15703919b8a661c608ea2d61a3c94abd3f78e263,1360355732,348,  Code Quality, General, Code Quality, General
Kazade/kazmath, Parasoft, mat4.c,253, mat4.c,219   -   ,0.779661017, 15703919b8a661c608ea2d61a3c94abd3f78e263 15703919b8a661c608ea2d61a3c94abd3f78e263 15703919b8a661c608ea2d61a3c94abd3f78e263,1360355732,348,  Code Quality, General, Code Quality, General
Kazade/kazmath, Parasoft, mat4.c,253, mat4.c,219   -   ,0.779661017, 15703919b8a661c608ea2d61a3c94abd3f78e263 15703919b8a661c608ea2d61a3c94abd3f78e263 15703919b8a661c608ea2d61a3c94abd3f78e263,1360355732,348,  Code Quality, General, Code Quality, General
Kazade/kazmath, Parasoft, mat4.c,428,,453   -   ,0.714285714, d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb,1361608118,362,  Code Quality, General,,
Kazade/kazmath, Parasoft, mat4.c,431,,455   -   ,0.75, d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb,1361608118,362,  Code Quality, General,,
Kazade/kazmath, Parasoft, mat4.c,432, mat4.c,444   -   457   -   ,0.759259259, d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb,1361608118,362,  Code Quality, General, Code Quality, General
Kazade/kazmath, Parasoft, mat4.c,432,,444   -   457   -   ,0.759259259, d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb,1361608118,362,  Code Quality, General, Code Quality, General
Kazade/kazmath, Parasoft, mat4.c,436, mat4.c,453   -   455   -   457   -   ,0.796296296, d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb,1361608118,362,  Code Quality, General, Code Quality, General
Kazade/kazmath, Parasoft, mat4.c,436,,453   -   455   -   457   -   ,0.796296296, d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb,1361608118,362,  Code Quality, General, Code Quality, General
Kazade/kazmath, Parasoft, mat4.c,436,,453   -   455   -   457   -   ,0.796296296, d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb,1361608118,362,  Code Quality, General, Code Quality, General
Kazade/kazmath, Parasoft, mat4.c,437, mat4.c,455   -   457   -   458   -   ,0.795454545, d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb,1361608118,362,  Code Quality, General, Code Quality, General
Kazade/kazmath, Parasoft, mat4.c,437,,455   -   457   -   458   -   ,0.795454545, d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb,1361608118,362,  Code Quality, General, Code Quality, General
Kazade/kazmath, Parasoft, mat4.c,437,,455   -   457   -   458   -   ,0.795454545, d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb,1361608118,362,  Code Quality, General, Code Quality, General
Kazade/kazmath, Parasoft, mat4.c,440,,466   -   ,0.794520548, 15703919b8a661c608ea2d61a3c94abd3f78e263,1360355732,348,  Code Quality, General,,
Kazade/kazmath, Parasoft, mat4.c,441,,466   -   ,0.794520548, 15703919b8a661c608ea2d61a3c94abd3f78e263,1360355732,348,  Code Quality, General,,
Kazade/kazmath, Parasoft, mat4.c,442,,466   -   468   -   ,0.783783784, 15703919b8a661c608ea2d61a3c94abd3f78e263 d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb,1360355732,348,  Code Quality, General, Code Quality, General
Kazade/kazmath, Parasoft, mat4.c,442,,466   -   468   -   ,0.783783784, 15703919b8a661c608ea2d61a3c94abd3f78e263 d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb,1360355732,348,  Code Quality, General, Code Quality, General
Kazade/kazmath, Parasoft, mat4.c,444,,469   -   470   -   ,0.795918367, d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb,1361608118,362,  Code Quality, General, Code Quality, General
Kazade/kazmath, Parasoft, mat4.c,444,,469   -   470   -   ,0.795918367, d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb,1361608118,362,  Code Quality, General, Code Quality, General
Kazade/kazmath, Parasoft, mat4.c,445,,470   -   471   -   ,0.775510204, d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb,1361608118,362,  Code Quality, General, Code Quality, General
Kazade/kazmath, Parasoft, mat4.c,445,,470   -   471   -   ,0.775510204, d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb,1361608118,362,  Code Quality, General, Code Quality, General
Kazade/kazmath, Parasoft, mat4.c,446,,471   -   473   -   ,0.789473684, d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb,1361608118,362,  Code Quality, General, Code Quality, General
Kazade/kazmath, Parasoft, mat4.c,446,,471   -   473   -   ,0.789473684, d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb,1361608118,362,  Code Quality, General, Code Quality, General
Kazade/kazmath, Parasoft, mat4.c,487, mat4.c,495   -   ,0.125, d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb,1361608118,362,  Code Quality, General,,
Kazade/kazmath, Parasoft, mat4.c,488, mat4.c,496   -   ,0.125, d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb,1361608118,362,  Code Quality, General,,
Kazade/kazmath, Parasoft, mat4.c,489, mat4.c,497   -   ,0.125, d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb,1361608118,362,  Code Quality, General,,
Kazade/kazmath, Parasoft, mat4.c,499,,555   -   ,0.76, d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb,1361608118,362,  Code Quality, General, Code Quality, General
Kazade/kazmath, Parasoft, mat4.c,499,,555   -   ,0.76, d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb d05a832dcdacd4c301c7e0ddc35e62c0fdeb87fb,1361608118,362,  Code Quality, General, Code Quality, General
Kazade/kazmath, Parasoft, quaternion.c,415,,390   -   ,0.725, 96153bfa35bdb64d27c98e96ed218307a400f8fb,1360512927,349,  Code Quality, General,,
Kazade/kazmath, Parasoft, quaternion.c,418,,392   -   ,0.75, 96153bfa35bdb64d27c98e96ed218307a400f8fb,1360512927,349,  Code Quality, General,,
Kazade/kazmath, Parasoft, quaternion.c,433, quaternion.c,405   -   ,0.388888889, 432d13edc0fc0c4787d67fb31a3fc41496c35bfb,1401980120,829,  Code Quality, Uninitialized Variable,,
KhronosGroup/OpenCOLLADA, RATS, COLLADAMax/src/COLLADAMaxGoogleWarehouseActionItem.cpp,83, COLLADAMax/src/COLLADAMaxGoogleWarehouseActionItem.cpp,80   -   ,0.1875, 2ef64df253b09562dcdb540c347e505a0ce74094,1361779937,347,  Input Validation and Representation, Buffer Overflow,,
KhronosGroup/OpenCOLLADA, Flawfinder, COLLADAMax/src/COLLADAMaxGoogleWarehouseActionItem.cpp,83, COLLADAMax/src/COLLADAMaxGoogleWarehouseActionItem.cpp,80   -   ,0.1875, 2ef64df253b09562dcdb540c347e505a0ce74094,1361779937,347,  Input Validation and Representation, Buffer Overflow,,
KhronosGroup/OpenCOLLADA, cppcheck, COLLADAMaya/src/COLLADAMayaDocumentExporter.cpp,345, COLLADAMaya/src/COLLADAMayaDocumentExporter.cpp,487   -   ,0.181818182, 2ce3d4b418f416f3742a07dc5ce0d987b0f68bb4,1463732736,1527,  Code Quality, Undefined Behavior,,
KhronosGroup/OpenCOLLADA, cppcheck, Externals/MayaDataModel/include/MayaDMTypes.h,657, Externals/MayaDataModel/include/MayaDMTypes.h,657   -   ,0.097560976, 2ce3d4b418f416f3742a07dc5ce0d987b0f68bb4,1463732736,1527,  Input Validation and Representation, Format String,,
KhronosGroup/OpenCOLLADA, cppcheck, Externals/MayaDataModel/include/MayaDMTypes.h,48, Externals/MayaDataModel/include/MayaDMTypes.h,48   -   ,0.1, ab1af01a7810f61887fbd1906bbbf46f0879df9d,1380629517,565,  Input Validation and Representation, Buffer Overflow,,
KhronosGroup/OpenCOLLADA, cppcheck, Externals/MayaDataModel/include/MayaDMTypes.h,1728, Externals/MayaDataModel/include/MayaDMTypes.h,1728   -   ,0.142857143, 2ce3d4b418f416f3742a07dc5ce0d987b0f68bb4,1463732736,1527,  Code Quality, Uninitialized Variable,,
KhronosGroup/OpenCOLLADA, PVS-Studio, COLLADABaseUtils/src/COLLADABUUtils.cpp,196, COLLADABaseUtils/src/COLLADABUUtils.cpp,200   -   ,0.487179487, 087040678335284a6e1829d2ec580157adae3a8a,1383434464,598,  Code Quality, General,,
KhronosGroup/OpenCOLLADA, PVS-Studio, COLLADABaseUtils/src/COLLADABUUtils.cpp,199, COLLADABaseUtils/src/COLLADABUUtils.cpp,203   -   ,0.395348837, 087040678335284a6e1829d2ec580157adae3a8a,1383434464,598,  Code Quality, General,,
KhronosGroup/OpenCOLLADA, PVS-Studio, COLLADASaxFrameworkLoader/src/COLLADASaxFWLFormulasLinker.cpp,174, COLLADASaxFrameworkLoader/src/COLLADASaxFWLFormulasLinker.cpp,174   -   ,0.352941176, ee7b76dd49a309ec44f695b945a21d7f5ac7ca48,1398911973,777,  Code Quality, General ,,
KhronosGroup/OpenCOLLADA, PVS-Studio, COLLADASaxFrameworkLoader/src/COLLADASaxFWLDocumentProcessor.cpp,367, COLLADASaxFrameworkLoader/src/COLLADASaxFWLDocumentProcessor.cpp,351   -   ,0.767857143, 087040678335284a6e1829d2ec580157adae3a8a,1383434464,598,  Code Quality, Null Dereference ,,
KiCAD/kicad-source-mirror, RATS, cvpcb/cvframe.cpp,749, cvpcb/cvpcb_mainframe.cpp,782   -   ,0.365591398, 8afe4599d00921df775ae9433a7637050904f65e,1398179779,629,  Input Validation and Representation, Format String, API Abuse, Often Misused: Strings
KiCAD/kicad-source-mirror, RATS, eeschema/backanno.cpp,64, eeschema/backanno.cpp,143   -   147   -   156   -   ,0.736111111, 619125f9ab5bfcc399f85222368f16d4f6cfd4a3 619125f9ab5bfcc399f85222368f16d4f6cfd4a3 619125f9ab5bfcc399f85222368f16d4f6cfd4a3,1359826799,185,  Input Validation and Representation, Format String, API Abuse, Often Misused: Strings
KiCAD/kicad-source-mirror, RATS, eeschema/lib_pin.cpp,670, eeschema/lib_pin.cpp,728   -   730   -   ,0.753424658, 666e825e17878451fc9f9fc069874ee21ca1935f 666e825e17878451fc9f9fc069874ee21ca1935f,1439364258,1106,  Input Validation and Representation, Format String, API Abuse, Often Misused: Strings
KiCAD/kicad-source-mirror, RATS, eeschema/sch_component.cpp,1105, eeschema/sch_component.cpp,1374   -   1378   -   1379   -   1381   -   ,0.678571429, ef0e13331d641748e88986889bda9de12c35ceda ef0e13331d641748e88986889bda9de12c35ceda ef0e13331d641748e88986889bda9de12c35ceda ef0e13331d641748e88986889bda9de12c35ceda,1439462894,1107,  Input Validation and Representation, Format String, API Abuse, Often Misused: Strings
KiCAD/kicad-source-mirror, RATS, eeschema/lib_export.cpp,70, eeschema/lib_export.cpp,71   -   74   -   77   -   ,0.711538462, 7e483f69bd8d6a83a299a35f28475cadb5b53cfd 7e483f69bd8d6a83a299a35f28475cadb5b53cfd 7e483f69bd8d6a83a299a35f28475cadb5b53cfd,1407961734,743,  Input Validation and Representation, Process Control, Input Validation and Representation, Process Control
KiCAD/kicad-source-mirror, RATS, eeschema/cross-probing.cpp,135, eeschema/cross-probing.cpp,123   -   124   -   ,0.452380952, 5b3d7962bb7f90dd67f7e57416516e6ca2eed742 5b3d7962bb7f90dd67f7e57416516e6ca2eed742,1488641306,1676,  Input Validation and Representation, Format String, API Abuse, Often Misused: Strings
KiCAD/kicad-source-mirror, RATS, eeschema/cross-probing.cpp,142, eeschema/cross-probing.cpp,129   -   ,0.292134831, a985255f9534c8aed150aa9de91206d2b2cec199,1397968534,627,  Input Validation and Representation, Format String, API Abuse, Often Misused: Strings
KiCAD/kicad-source-mirror, RATS, eeschema/cross-probing.cpp,156, eeschema/cross-probing.cpp,150   -   ,0.238095238, a985255f9534c8aed150aa9de91206d2b2cec199,1397968534,627,  Input Validation and Representation, Format String, API Abuse, Often Misused: Strings
KiCAD/kicad-source-mirror, RATS, gerbview/rs274x.cpp,527, gerbview/rs274x.cpp,715   -   716   -   ,0.666666667, 2330b1386499ef99169d06614fb086920cdf564c 2330b1386499ef99169d06614fb086920cdf564c,1439194642,1104,  Input Validation and Representation, Buffer Overflow, API Abuse, Often Misused: Strings
KiCAD/kicad-source-mirror, RATS, pcbnew/gen_modules_placefile.cpp,348, pcbnew/exporters/gen_modules_placefile.cpp,426   -   ,0.68, 15624ab1c3507f06d60984e310731f4adcf7b839,1455277842,1290,  Input Validation and Representation, Buffer Overflow,,
KiCAD/kicad-source-mirror, RATS, pcbnew/class_module.cpp,456, pcbnew/class_module.cpp,526   -   ,0.740740741, f16e083ecfec6ef773c198b4243ff441da6b5adc,1426082383,952,  Input Validation and Representation, Buffer Overflow, API Abuse, Often Misused: Strings
KiCAD/kicad-source-mirror, RATS, pcbnew/netlist_reader_firstformat.cpp,233, pcbnew/legacy_netlist_reader.cpp,110   -   111   -   ,0.696969697, 2330b1386499ef99169d06614fb086920cdf564c 2330b1386499ef99169d06614fb086920cdf564c,1439194642,1104,  Input Validation and Representation, Buffer Overflow, API Abuse, Often Misused: Strings
KiCAD/kicad-source-mirror, RATS, pcbnew/class_module.cpp,461, pcbnew/class_module.cpp,526   -   ,0.790123457, f16e083ecfec6ef773c198b4243ff441da6b5adc,1426082383,952,  Input Validation and Representation, Buffer Overflow, API Abuse, Often Misused: Strings
KiCAD/kicad-source-mirror, RATS, pcbnew/gen_modules_placefile.cpp,483, pcbnew/exporters/gen_modules_placefile.cpp,593   -   ,0.618421053, 15624ab1c3507f06d60984e310731f4adcf7b839,1455277842,1290,  Input Validation and Representation, Buffer Overflow, API Abuse, Often Misused: Strings
KiCAD/kicad-source-mirror, RATS, pcbnew/gen_modules_placefile.cpp,489, pcbnew/exporters/gen_modules_placefile.cpp,593   -   ,0.605263158, 15624ab1c3507f06d60984e310731f4adcf7b839,1455277842,1290,  Input Validation and Representation, Buffer Overflow, API Abuse, Often Misused: Strings
KiCAD/kicad-source-mirror, RATS, pcbnew/cross-probing.cpp,161, pcbnew/cross-probing.cpp,172   -   ,0.381578947, e47a2bc5d4192e88b692c4b0ef2668f4234874a0,1398061697,628,  Input Validation and Representation, Format String, API Abuse, Often Misused: Strings
KiCAD/kicad-source-mirror, RATS, pcbnew/cross-probing.cpp,168, pcbnew/cross-probing.cpp,179   -   ,0.384615385, e47a2bc5d4192e88b692c4b0ef2668f4234874a0,1398061697,628,  Input Validation and Representation, Format String, API Abuse, Often Misused: Strings
KiCAD/kicad-source-mirror, RATS, pcbnew/cross-probing.cpp,186, pcbnew/cross-probing.cpp,201   -   ,0.408163265, e47a2bc5d4192e88b692c4b0ef2668f4234874a0,1398061697,628,  Input Validation and Representation, Format String, API Abuse, Often Misused: Strings
KiCAD/kicad-source-mirror, RATS, pcbnew/gen_drill_report_files.cpp,358, pcbnew/exporters/gen_drill_report_files.cpp,358   -   ,0.710526316, a0f52db1c8295aee27d995d7bd3c144f541932e7,1445610622,1178,  Input Validation and Representation, Format String, API Abuse, Often Misused: Strings
KiCAD/kicad-source-mirror, RATS, pcbnew/gen_modules_placefile.cpp,440, pcbnew/exporters/gen_modules_placefile.cpp,547   -   ,0.053763441, 15624ab1c3507f06d60984e310731f4adcf7b839,1455277842,1290,  Input Validation and Representation, Format String, API Abuse, Often Misused: Strings
KiCAD/kicad-source-mirror, RATS, pcbnew/gen_modules_placefile.cpp,444, pcbnew/exporters/gen_modules_placefile.cpp,550   -   ,0.064935065, 15624ab1c3507f06d60984e310731f4adcf7b839,1455277842,1290,  Input Validation and Representation, Format String, API Abuse, Often Misused: Strings
KiCAD/kicad-source-mirror, RATS, pcbnew/gen_modules_placefile.cpp,449, pcbnew/exporters/gen_modules_placefile.cpp,554   -   557   -   ,0.704545455, feb14fa37de81f5594a1dcd04fbc45e70d90d0ab feb14fa37de81f5594a1dcd04fbc45e70d90d0ab,1424696600,936,  Input Validation and Representation, Format String, API Abuse, Often Misused: Strings
KiCAD/kicad-source-mirror, RATS, pcbnew/gen_modules_placefile.cpp,560, pcbnew/exporters/gen_modules_placefile.cpp,659   -   ,0.188235294, 15624ab1c3507f06d60984e310731f4adcf7b839,1455277842,1290,  Input Validation and Representation, Format String, API Abuse, Often Misused: Strings
KiCAD/kicad-source-mirror, RATS, pcbnew/gen_modules_placefile.cpp,564, pcbnew/exporters/gen_modules_placefile.cpp,662   -   ,0.101265823, 15624ab1c3507f06d60984e310731f4adcf7b839,1455277842,1290,  Input Validation and Representation, Format String, API Abuse, Often Misused: Strings
KiCAD/kicad-source-mirror, RATS, pcbnew/gen_modules_placefile.cpp,599, pcbnew/exporters/gen_modules_placefile.cpp,683   -   ,0.218390805, 15624ab1c3507f06d60984e310731f4adcf7b839,1455277842,1290,  Input Validation and Representation, Format String, API Abuse, Often Misused: Strings
KiCAD/kicad-source-mirror, RATS, pcbnew/gen_modules_placefile.cpp,602, pcbnew/exporters/gen_modules_placefile.cpp,685   -   ,0.213483146, 15624ab1c3507f06d60984e310731f4adcf7b839,1455277842,1290,  Input Validation and Representation, Format String, API Abuse, Often Misused: Strings
KiCAD/kicad-source-mirror, RATS, pcbnew/gen_modules_placefile.cpp,604, pcbnew/exporters/gen_modules_placefile.cpp,686   -   ,0.234567901, 15624ab1c3507f06d60984e310731f4adcf7b839,1455277842,1290,  Input Validation and Representation, Format String, API Abuse, Often Misused: Strings
KiCAD/kicad-source-mirror, RATS, pcbnew/gen_modules_placefile.cpp,606, pcbnew/exporters/gen_modules_placefile.cpp,687   -   688   -   ,0.756410256, 15624ab1c3507f06d60984e310731f4adcf7b839 230c5f8f5a0d02ad8982023dd1d7881990ca6626,1378665081,404,  Input Validation and Representation, Format String, API Abuse, Often Misused: Strings
