project,    olod_version,   new_version,    tool,    old_file,    old_line,    old_description,    new_file,     new_line,     new_description,     line_status,    file_status,    still_bug,    description_status,    false_positive
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rct/rct/WindowsUnicodeConversion.cpp,15, (buffer) MultiByteToWideChar, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rct/rct/WindowsUnicodeConversion.cpp,22, (buffer) MultiByteToWideChar, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rct/tests/ChildProcess.cpp,151, (buffer) char, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rct/tests/ChildProcess.cpp,217, (buffer) char, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rct/tests/MemoryMappedFileTestSuite.cpp,40, (misc) open, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rct/tests/MemoryMappedFileTestSuite.cpp,230, (buffer) memcpy, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rct/tests/PathTestSuite.cpp,30, (buffer) char, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rct/tests/PathTestSuite.cpp,110, (misc) fopen, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rct/tests/PathTestSuite.cpp,117, (misc) fopen, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rct/tests/PathTestSuite.cpp,130, (misc) fopen, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rct/tests/PathTestSuite.cpp,139, (misc) fopen, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rct/tests/PathTestSuite.cpp,152, (misc) fopen, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rct/tests/ProcessTestSuite.cpp,58, (buffer) char, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rdm.cpp,48, (buffer) char, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rdm.cpp,51, (buffer) memcpy, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rdm.cpp,176, (integer) atoi, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/ByteArray.h,18, (buffer) strlen, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/ByteArray.h,292, (port) snprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/Connection.cpp,90, (buffer) read, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/Connection.cpp,92, (buffer) read, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/Connection.cpp,103, (buffer) read, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/Connection.cpp,105, (buffer) read, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/CursorInfoJob.cpp,27, (port) snprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/Database.cpp,20, (buffer) strlen, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/EventLoop.cpp,240, (buffer) read, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/FileSystemWatcher.cpp,93, (buffer) read, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/FileSystemWatcher.cpp,96, (buffer) read, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/GccArguments.cpp,230, (buffer) strlen, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/Indexer.cpp,496, (port) snprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/Indexer.cpp,499, (port) snprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/IndexerJob.cpp,57, (buffer) strlen, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/IndexerJob.cpp,144, (buffer) strlen, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/IndexerJob.cpp,422, (buffer) strlen, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/IndexerJob.cpp,678, (port) snprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/LocalClient.cpp,108, (buffer) read, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/LocalClient.cpp,141, (buffer) read, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/LocalClient.cpp,162, (buffer) read, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/LocalClient.h,21, (buffer) read, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/Location.h,147, (buffer) fgetc, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/Location.h,225, (port) snprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/Location.h,228, (port) snprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/Location.h,231, (port) snprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/Location.h,304, (buffer) read, src/Location.h,360, NA, Moved, Constant, No, NA, FFP2
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/Log.cpp,70, (port) snprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/Path.cpp,144, (buffer) strlen, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/Path.cpp,155, (buffer) strlen, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/Process.cpp,263, (buffer) read, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/RTags.cpp,39, (buffer) read, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/RTags.cpp,40, (buffer) read, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/RTags.cpp,52, (buffer) fgetc, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/RTags.cpp,110, (buffer) strlen, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/RTags.cpp,128, (buffer) strlen, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/RTags.cpp,133, (port) snprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/RTags.cpp,185, (access) umask, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/RTags.cpp,226, (port) snprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/RTags.h,18, (port) snprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/RunTestJob.cpp,18, (buffer) strlen, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/RunTestJob.cpp,46, (buffer) read, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/RunTestJob.cpp,48, (buffer) read, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/Serializer.h,33, (buffer) read, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/Serializer.h,83, (buffer) read, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/Serializer.h,187, (buffer) read, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/Serializer.h,215, (buffer) read, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/Serializer.h,232, (buffer) read, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/Server.cpp,283, (port) snprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/Server.cpp,286, (port) snprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/StatusJob.cpp,47, (port) snprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/StatusJob.cpp,51, (port) snprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/StatusJob.cpp,71, (port) snprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/StatusJob.cpp,81, (port) snprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/StatusJob.cpp,98, (port) snprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/StatusJob.cpp,103, (port) snprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/StatusJob.cpp,123, (port) snprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/StatusJob.cpp,145, (port) snprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/StatusJob.cpp,148, (port) snprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/StatusJob.cpp,164, (port) snprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/StatusJob.cpp,177, (port) snprintf, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/Str.h,29, (buffer) strlen, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rc.cpp,236, (buffer) strlen, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rc.cpp,241, (buffer) strlen, NA, NA, NA, Deleted, NA, NA, NA, FFP3
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rct/cJSON/cJSON.c,65, (buffer) strlen, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rct/cJSON/cJSON.c,605, (buffer) strlen, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rct/cJSON/cJSON.c,633, (buffer) strlen, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rct/cJSON/cJSON.c,755, (buffer) strlen, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rct/cJSON/cJSON.c,755, (buffer) strlen, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rct/cJSON/cJSON.c,791, (buffer) strlen, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rct/cJSON/cJSON.c,796, (buffer) strlen, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rct/rct/Buffer.h,117, (buffer) read, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rct/rct/Buffer.h,129, (buffer) read, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rct/rct/Buffer.h,139, (buffer) read, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rct/rct/Buffer.h,146, (buffer) read, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rct/rct/Config.cpp,25, (buffer) read, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rct/rct/Config.h,203, (buffer) strlen, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced
Andersbakken/rtags, b5bb19291a8e3331d2f5ee0c1a77fc5922e21607, 005e5569366b519850f0ae5b78f618f4d67d8785, Flawfinder, src/rct/rct/Connection.cpp,132, (buffer) read, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced, Not traced
